Exposure,Power,DriverAge,Fuel_type,Density,Sex,Sinistre
0.45,7,36,0,1204,0,0
0.45,4,37,0,20,1,0
0.45,4,37,0,20,0,0
0.12,4,52,0,9307,1,0
0.46,10,33,1,2090,1,0
0.53,7,49,1,56,0,0
0.46,5,52,0,4393,1,0
0.46,7,65,1,3301,0,0
0.7,10,60,0,12374,0,0
0.53,5,49,1,1229,1,0
0.14,7,38,1,492,0,0
0.36,6,28,0,8455,1,0
0.36,6,28,0,8455,1,0
0.49,9,43,0,144,0,0
0.38,6,33,0,675,0,0
0.38,7,42,0,2740,0,0
0.38,7,42,0,2740,1,0
0.38,10,40,1,10,0,0
0.61,7,47,1,41,0,0
0.61,4,31,0,99,1,0
0.44,4,22,1,789,0,1
0.7,10,31,1,56,1,0
0.1,4,33,0,653,0,0
0.2,6,24,1,776,1,0
0.7,6,57,0,5912,1,0
0.7,9,67,0,957,0,0
0.7,5,66,0,11,1,1
0.24,6,46,0,37,1,0
0.7,4,82,0,1541,0,0
0.7,5,71,0,1842,1,0
0.7,7,40,1,5177,0,0
0.29,6,32,1,1962,1,0
0.29,5,47,0,2618,1,0
0.7,12,50,1,13,0,0
0.7,4,25,0,2354,1,0
0.29,7,56,1,111,1,0
0.78,4,29,0,62,1,0
0.29,6,45,0,1662,1,0
0.21,11,27,1,271,0,0
0.78,10,53,0,3724,1,0
0.21,7,70,0,562,0,0
0.78,6,54,0,3366,0,0
0.36,4,57,0,1217,0,0
0.36,4,57,0,1217,0,1
0.36,4,57,0,1217,0,1
0.23,4,50,0,132,1,0
0.87,6,27,0,5936,1,0
0.87,6,40,0,4762,0,0
0.87,4,46,0,583,1,0
0.87,5,27,0,49,0,1
0.67,5,38,0,626,1,0
0.24,4,40,0,164,1,0
0.87,6,38,0,27000,0,1
0.11,4,35,0,495,0,0
0.87,5,66,0,7571,0,0
0.95,7,39,1,598,1,0
0.95,4,51,0,27000,1,0
0.95,6,58,0,48,1,1
0.95,6,58,0,48,1,1
0.96,7,59,1,64,0,0
0.95,5,45,0,1006,0,0
0.95,5,28,0,550,1,0
0.61,5,28,0,1229,1,0
0.61,5,28,0,1229,1,0
0.95,10,58,1,1253,1,0
0.95,7,78,1,252,0,0
0.71,15,42,1,27000,0,0
0.95,6,57,1,40,1,1
0.95,6,57,1,40,0,0
0.95,10,37,0,824,0,0
0.95,4,39,0,3301,1,0
0.95,7,46,0,6913,1,0
0.95,7,29,0,133,0,0
0.26,10,26,0,5304,1,1
0.95,6,46,1,54,1,0
0.95,6,25,1,335,0,0
0.95,4,38,0,16533,1,0
0.5,4,47,0,5859,0,0
0.03,5,24,1,485,1,0
0.96,7,32,0,27000,1,0
0.96,4,24,0,132,1,0
0.96,9,45,0,34,1,0
0.96,4,46,0,155,1,0
0.43,5,28,1,2925,1,0
0.43,5,28,1,2925,0,0
0.96,7,47,1,326,1,0
0.96,7,47,1,326,0,0
0.96,7,47,1,326,0,0
0.88,5,50,0,620,1,0
0.96,7,51,0,3301,1,0
0.96,7,49,1,41,0,0
0.64,6,52,1,1229,0,0
0.46,7,31,1,824,0,0
0.96,7,68,1,645,0,0
0.31,5,24,1,206,1,0
0.21,4,28,1,1468,1,0
0.87,5,45,0,1287,1,0
0.87,5,54,0,824,0,0
0.87,5,54,0,824,0,0
0.87,10,63,1,83,1,0
0.87,5,44,0,709,0,0
0.87,12,50,1,22,0,0
0.4,4,24,1,165,1,0
0.87,10,34,0,170,1,0
0.87,5,27,0,5831,0,0
0.55,7,51,0,3673,1,0
0.87,5,52,0,570,1,0
0.93,4,32,0,2446,0,0
0.8,10,62,0,342,0,0
0.61,11,31,0,3301,1,0
0.2,5,43,0,3317,0,1
0.8,6,55,1,29,0,0
0.8,6,55,1,29,1,0
0.8,10,44,0,6705,0,0
0.87,6,62,0,2949,0,0
0.2,12,31,1,70,1,0
0.2,12,31,1,70,0,0
0.8,9,45,0,1110,0,0
0.36,5,27,1,498,0,0
0.36,5,27,1,498,0,0
0.2,4,70,0,6864,1,0
0.2,4,70,0,6864,0,0
0.8,9,55,0,12374,0,0
0.28,7,40,1,167,0,0
0.36,4,23,1,640,1,0
0.28,4,43,0,154,1,0
0.71,11,77,1,3317,0,0
0.71,11,77,1,3317,1,0
0.71,11,77,1,3317,0,0
0.71,5,50,1,4535,1,0
0.71,10,51,0,182,0,0
0.71,5,62,1,160,1,0
0.71,4,47,0,455,1,0
0.71,4,47,0,455,1,1
0.28,8,57,1,265,0,0
0.71,10,35,1,3317,1,0
0.71,10,35,1,3317,1,0
0.71,7,56,0,51,0,0
0.18,5,50,1,132,1,0
0.63,7,38,0,42,0,0
0.63,6,53,1,51,0,0
0.18,6,28,1,180,0,0
0.18,6,28,1,180,1,0
0.63,6,47,0,46,1,0
0.36,4,31,0,3023,0,0
0.63,4,51,0,671,1,0
0.36,4,40,0,175,0,0
0.63,15,41,0,1662,1,0
0.36,4,22,0,1287,1,0
0.43,8,28,1,10477,1,0
0.63,10,32,0,796,1,0
0.6,8,49,1,27000,0,0
0.36,10,32,0,231,1,0
0.45,4,54,0,1015,0,0
0.47,4,28,0,20,0,0
0.47,4,28,0,20,1,0
0.45,4,26,0,37,0,0
0.45,10,37,1,4,1,0
0.12,10,26,0,527,0,1
0.42,7,41,1,301,1,0
0.54,4,39,0,2257,1,0
0.54,12,37,1,1232,1,0
0.45,4,31,0,342,1,0
0.44,15,49,0,6944,1,0
0.54,8,50,0,14200,1,0
0.45,11,55,1,13,0,0
0.54,7,35,1,109,0,0
0.63,10,39,1,193,0,0
0.36,10,52,0,1554,0,0
1.0,7,69,1,25,0,0
0.54,7,54,1,353,1,1
0.54,7,54,1,353,0,0
0.45,6,65,0,274,0,0
0.45,10,65,0,27000,1,0
0.46,7,52,1,1422,0,0
0.15,7,36,1,27000,0,0
0.36,9,34,0,1955,1,0
0.33,8,47,0,27000,0,0
0.08,6,47,0,27000,0,0
0.08,6,47,0,27000,1,0
0.53,6,59,1,27000,0,0
0.27,10,40,0,5449,0,0
0.27,10,40,0,5449,0,0
0.46,10,32,0,2733,0,0
0.53,11,42,1,66,0,0
0.53,6,23,1,2567,1,0
0.53,8,26,0,2715,0,0
0.53,7,50,0,4123,0,0
0.61,11,52,0,27000,0,0
0.53,10,35,0,688,0,0
0.46,6,28,1,1342,0,0
0.46,10,36,0,64,1,0
0.61,4,47,0,97,0,0
0.38,6,25,1,24,0,0
0.61,5,39,0,66,0,0
0.38,6,34,0,7187,0,0
0.38,6,34,0,7187,1,0
0.34,4,34,0,5723,1,0
0.55,7,34,0,2580,0,0
0.61,5,41,0,27000,0,0
0.61,4,50,0,4116,1,0
0.61,7,60,1,2105,1,0
0.61,4,57,0,2019,0,0
0.7,4,38,0,977,0,0
0.04,4,47,0,21,0,0
0.04,4,47,0,21,0,0
0.7,4,41,0,5053,0,0
0.61,7,67,1,295,0,0
0.25,10,53,0,27000,0,0
0.29,4,60,0,1326,1,0
0.09,5,27,0,3699,0,0
0.4,4,49,0,716,1,0
0.7,10,42,0,4762,1,0
0.7,4,76,0,17140,1,0
0.7,7,47,1,93,1,0
0.7,9,55,1,1955,1,0
0.7,5,53,0,26,0,0
0.78,7,51,1,27000,0,0
0.78,7,51,1,27000,0,0
0.78,4,54,0,6465,0,0
0.78,8,41,1,62,1,0
0.78,7,29,0,663,0,0
0.78,7,29,0,663,0,0
0.78,7,29,0,663,1,0
0.78,4,55,0,3301,1,0
0.18,4,45,0,2278,1,0
0.78,10,46,1,3301,1,0
0.21,10,46,1,3301,0,0
0.21,5,55,1,41,0,0
0.78,4,28,0,4423,1,0
0.7,6,56,0,337,0,0
0.78,5,74,0,3946,0,0
0.21,7,33,0,4762,1,0
0.21,6,42,0,2663,0,0
0.06,4,35,0,1064,0,1
0.87,5,22,1,96,0,0
0.78,11,43,1,176,1,1
0.78,5,39,1,905,1,0
0.78,7,25,0,1955,1,0
0.78,5,47,1,175,1,0
0.15,6,25,1,208,0,1
0.78,10,58,0,110,1,0
0.87,4,48,0,3457,0,0
0.87,4,48,0,3457,1,0
0.85,6,35,1,3386,1,0
0.87,10,28,0,2740,1,0
0.07,4,34,1,269,1,0
0.07,15,37,0,10155,0,0
0.87,4,29,0,4762,1,0
0.12,6,41,1,116,0,0
0.87,10,54,0,1541,1,1
0.85,4,58,0,507,1,0
0.81,7,30,0,3301,0,0
0.13,10,45,1,401,1,0
0.87,8,51,1,750,1,0
0.87,7,38,0,15725,0,0
0.87,7,38,0,15725,0,0
0.27,6,25,1,3628,1,0
0.59,6,22,0,99,0,0
0.87,5,26,0,29,1,1
0.87,5,26,0,29,0,0
0.03,6,31,0,18,1,0
0.83,6,43,1,27000,0,0
0.95,6,41,1,458,0,0
0.95,7,25,0,2951,1,0
0.88,4,29,0,46,0,0
0.95,6,28,1,164,1,0
0.95,6,52,0,107,0,0
0.89,7,48,1,566,0,0
0.89,9,22,0,498,0,0
0.89,9,22,0,498,1,0
1.0,8,42,1,76,0,0
0.13,6,26,1,566,0,0
0.13,6,26,1,566,0,0
0.94,4,33,0,6465,1,1
0.97,5,55,0,217,1,0
0.37,6,31,1,232,1,0
0.22,6,33,0,26,1,0
0.66,7,24,1,1955,0,0
0.73,4,31,0,1205,0,0
0.75,6,29,1,412,0,0
0.75,6,29,1,412,0,0
0.95,4,66,0,7571,0,0
0.95,4,66,0,7571,0,0
0.95,4,66,0,7571,0,0
0.68,7,35,0,1521,1,0
0.05,8,57,1,106,0,0
0.85,6,47,1,4358,0,0
0.74,7,50,0,211,0,0
0.89,6,23,0,677,1,0
0.18,4,38,0,9082,0,0
0.86,4,49,0,854,1,0
0.24,4,35,0,2051,1,0
0.04,4,33,0,1609,1,0
0.84,5,40,0,793,1,1
0.89,10,45,0,3834,0,0
0.88,11,41,1,271,1,0
0.77,4,26,0,35,0,0
0.75,5,27,0,424,0,0
0.84,7,34,1,42,0,0
0.83,8,53,1,219,0,0
0.83,8,53,1,219,0,0
0.85,4,40,0,3301,0,0
0.8,6,31,1,906,1,0
0.34,7,30,0,22,0,0
0.32,10,50,1,1541,1,0
0.77,4,53,0,54,1,0
0.62,6,66,0,376,0,0
0.76,8,40,1,1759,0,0
0.81,7,27,0,2537,0,0
0.46,5,28,1,2308,0,0
0.8,4,52,0,1541,0,0
0.38,6,42,1,51,1,0
0.75,5,77,1,3301,0,0
0.96,5,72,1,824,1,0
0.77,6,38,1,126,0,0
0.65,7,58,0,3744,1,0
0.67,7,69,0,796,1,0
0.52,5,47,1,99,1,0
0.66,4,25,0,1306,1,0
0.76,5,38,0,4762,0,0
0.67,7,34,0,2663,0,0
0.66,4,45,0,2769,1,1
0.61,4,51,0,2362,1,0
0.14,4,64,1,2211,0,0
0.6,4,64,1,2211,0,0
0.7,4,68,0,883,1,0
0.71,8,24,0,4470,1,0
0.71,6,24,0,745,1,0
0.3,5,23,1,6127,0,0
0.3,5,23,1,6127,0,0
0.6,6,64,1,66,1,0
0.54,7,39,1,34,0,0
0.21,4,41,0,824,0,0
0.21,4,41,0,824,1,0
0.35,7,33,1,727,0,0
0.67,5,27,0,2139,1,0
0.66,7,52,0,10068,0,0
0.66,10,56,1,291,0,0
0.47,4,43,0,3317,1,0
0.65,4,28,1,27000,0,1
0.64,4,19,1,1003,0,0
0.47,6,24,1,3862,0,0
0.58,9,23,0,320,1,0
0.59,10,56,0,10155,0,0
0.62,9,37,1,170,1,0
0.62,9,37,1,170,0,0
0.26,5,23,1,6157,0,0
0.26,5,23,1,6157,1,0
0.35,7,23,1,6157,0,0
0.49,6,41,0,22669,1,0
0.12,7,51,1,4348,0,0
0.36,7,36,1,427,0,0
0.52,4,32,1,7,0,0
0.45,4,75,0,2569,1,0
0.63,4,28,0,2859,0,0
0.36,5,25,1,2526,1,0
0.36,5,25,1,2526,0,0
0.47,7,25,1,3214,0,0
0.54,11,39,1,26,1,1
0.53,4,32,0,1662,0,0
0.53,7,69,1,3663,1,0
0.09,7,52,1,1867,0,0
0.53,7,40,0,7634,0,0
0.34,4,52,1,386,1,0
0.34,4,52,1,386,0,0
0.32,4,24,0,1955,1,0
0.32,4,24,0,1955,0,0
0.32,4,24,0,1955,0,0
0.51,6,28,1,131,0,0
0.4,10,37,1,27,0,0
0.49,8,31,1,1158,0,0
0.14,10,39,0,27000,1,0
0.34,10,39,0,27000,0,0
0.35,5,69,0,610,1,0
0.47,6,57,1,153,0,0
0.04,6,25,1,646,0,0
0.47,5,52,1,4617,0,0
0.4,7,23,1,975,1,0
0.37,7,39,0,1780,1,0
0.37,7,39,0,1780,1,0
0.22,4,50,0,280,0,0
0.45,7,26,1,483,0,0
0.2,6,30,1,861,1,0
0.07,11,36,1,10,1,0
0.38,13,37,0,1929,0,0
0.26,11,41,1,168,1,0
0.32,11,40,0,88,1,0
0.28,11,35,1,3301,0,0
0.38,9,41,0,16533,0,0
0.33,10,37,0,27000,0,0
0.31,6,56,0,299,0,0
0.25,6,22,1,640,1,0
0.28,4,57,1,906,1,0
0.28,4,57,1,906,1,0
0.25,7,34,0,6313,0,0
0.23,5,25,1,10961,0,1
0.22,12,44,1,89,1,0
0.21,7,50,1,747,1,0
0.12,7,44,0,1910,1,0
0.2,4,22,1,1982,1,0
0.2,6,27,1,2365,0,0
0.07,4,42,1,21410,0,0
0.07,4,42,1,21410,1,0
0.09,7,55,1,345,0,0
0.06,8,45,1,610,0,0
0.06,8,45,1,610,0,1
0.03,8,62,1,566,1,0
0.06,8,49,1,240,1,0
0.56,6,35,1,22,0,0
0.41,4,56,0,2039,0,0
0.66,6,23,1,135,0,0
0.47,7,56,1,19,0,0
1.0,6,73,1,95,1,0
0.69,4,58,0,1284,1,0
1.0,5,53,0,41,1,0
0.45,6,66,1,10,0,0
1.0,5,49,0,27,0,0
1.0,6,53,1,112,1,0
1.0,6,64,1,481,1,0
1.0,5,51,1,15,0,0
1.0,5,78,0,10,1,0
1.0,5,75,0,473,0,0
0.49,5,46,1,298,1,0
0.24,7,49,1,31,1,1
0.16,7,54,0,105,0,0
1.0,15,55,0,105,0,0
1.0,4,64,0,25,1,0
1.0,6,73,1,473,0,0
1.0,6,50,1,112,0,0
1.0,13,73,1,182,0,0
1.0,5,73,0,50,0,0
0.41,6,48,1,283,1,0
0.33,7,53,0,741,0,0
1.0,6,60,1,295,0,0
0.24,6,47,1,108,1,0
1.0,5,71,0,30,0,1
1.0,4,89,0,12,1,0
1.0,5,52,1,473,0,0
1.0,12,64,1,175,0,0
1.0,4,74,0,86,0,0
1.0,6,56,1,247,1,0
0.77,9,55,0,255,0,0
0.67,12,76,1,30,0,0
1.0,7,44,1,399,1,0
1.0,6,57,1,12,0,0
1.0,4,51,0,4116,0,0
0.59,5,18,0,131,1,0
1.0,7,51,1,741,1,0
1.0,6,70,0,57,1,0
1.0,6,49,1,71,1,0
1.0,7,43,0,851,1,0
1.0,5,89,1,19,1,0
1.0,10,89,0,91,1,0
0.85,5,45,1,2399,1,0
1.0,7,44,0,358,0,0
1.0,4,82,0,165,1,0
1.0,9,63,0,176,0,0
0.85,11,60,0,78,1,0
1.0,7,49,0,54,1,0
1.0,4,49,0,51,1,0
1.0,7,78,0,92,1,0
1.0,6,43,1,45,0,0
1.0,6,49,1,29,1,0
1.0,7,60,1,50,0,0
0.86,7,47,0,405,1,0
1.0,6,75,1,37,1,0
0.26,7,74,0,26,0,1
1.0,6,85,0,12,0,0
1.0,6,53,1,114,1,0
1.0,6,59,1,67,0,0
1.0,5,70,0,741,0,0
0.47,4,56,0,133,0,1
0.47,4,56,0,133,1,0
0.46,6,49,0,51,0,0
0.32,7,23,0,4128,0,0
1.0,7,59,1,5,0,0
0.58,6,75,1,18,0,0
0.41,5,67,0,473,0,0
1.0,7,58,1,229,0,0
1.0,7,44,0,4128,0,0
0.78,6,61,1,3386,0,0
0.41,7,62,1,983,0,1
1.0,7,50,1,356,0,1
1.0,4,73,0,298,1,0
0.67,7,56,1,8455,0,0
1.0,5,48,0,490,1,1
0.47,7,72,0,229,1,0
0.89,7,41,0,485,0,0
1.0,5,69,1,81,0,1
1.0,7,55,0,197,0,0
1.0,4,80,0,91,0,0
1.0,6,75,1,45,1,1
0.34,6,55,0,128,0,1
1.0,5,70,0,44,0,0
1.0,7,55,0,78,1,0
1.0,7,56,0,214,1,0
0.88,6,53,1,182,0,0
0.23,7,51,1,8,1,1
1.0,5,79,0,222,1,0
1.0,6,48,1,1199,1,0
1.0,7,60,1,831,0,0
1.0,6,60,1,473,1,0
1.0,7,58,1,206,1,0
0.75,7,41,1,123,1,0
1.0,7,67,0,378,1,0
1.0,6,66,0,581,1,0
0.1,5,40,1,240,0,0
1.0,7,68,0,1182,1,0
0.24,5,74,0,14200,1,0
1.0,7,67,0,287,1,1
1.0,9,58,0,3386,1,0
1.0,4,81,0,3866,0,0
0.67,4,59,0,3866,0,0
1.0,10,59,0,3866,0,0
0.5,6,53,1,280,0,0
1.0,4,53,0,1193,0,0
1.0,6,37,1,39,1,0
1.0,6,37,1,39,0,0
0.03,7,30,1,1943,0,0
1.0,5,79,0,1943,1,1
0.69,4,51,0,48,0,0
0.86,7,32,1,1943,1,0
1.0,7,47,1,43,1,0
0.26,7,45,0,1943,0,0
1.0,7,69,0,45,1,0
0.48,5,25,1,78,0,0
1.0,6,47,0,48,0,0
0.53,7,36,0,78,1,0
1.0,7,36,0,48,0,0
1.0,7,52,0,48,1,0
0.71,10,45,1,1943,0,1
0.4,8,20,0,255,0,0
0.16,5,35,0,3,0,0
1.0,4,27,0,1082,0,0
1.0,5,37,0,634,1,0
1.0,10,65,1,52,0,0
1.0,5,37,1,146,1,0
1.0,5,37,1,146,0,0
1.0,4,45,1,70,0,0
1.0,6,56,1,98,0,0
0.83,5,30,1,58,1,0
0.37,6,47,0,57,1,0
0.49,6,30,1,467,1,1
0.95,6,54,1,1027,0,0
0.95,6,54,1,1027,1,0
0.2,7,59,0,23,1,1
0.03,10,33,1,182,0,0
0.21,5,69,1,7,0,0
0.34,5,39,0,42,0,0
0.06,5,45,1,78,0,0
1.0,4,50,1,3724,1,0
1.0,5,54,0,67,1,0
1.0,6,31,1,51,1,0
0.73,5,25,1,45,0,0
1.0,7,71,1,451,1,0
1.0,6,40,1,309,0,0
1.0,5,47,1,23,0,0
1.0,4,39,0,10,0,0
1.0,14,30,1,23,1,0
1.0,14,30,1,23,0,0
1.0,7,79,0,20,0,0
1.0,6,69,1,3541,1,0
1.0,6,40,1,657,0,0
1.0,7,73,0,34,0,0
1.0,11,74,0,36,1,0
0.27,7,67,0,3541,1,0
1.0,10,29,0,3541,0,0
1.0,5,40,0,22821,1,0
1.0,7,40,1,3541,1,0
0.18,5,40,0,4128,1,0
1.0,5,33,0,4087,1,0
0.94,5,73,1,3541,1,0
1.0,7,33,0,295,1,0
1.0,6,38,1,23,1,0
1.0,5,39,1,89,1,0
0.21,6,35,1,27,0,0
1.0,4,53,0,41,0,0
1.0,6,78,1,115,1,0
0.58,9,43,0,252,0,0
0.99,8,72,0,15,0,1
0.9,4,27,0,126,0,0
0.01,5,30,1,41,0,0
0.03,6,23,0,203,1,1
1.0,4,48,0,1600,1,0
0.07,7,56,1,335,0,0
1.0,10,30,0,8,0,0
1.0,6,57,1,9,0,0
0.08,6,26,1,22,0,1
0.95,7,34,1,308,0,0
0.42,5,48,1,376,1,0
0.38,6,55,1,97,1,0
1.0,5,41,1,295,0,0
1.0,5,41,1,295,1,0
0.58,4,51,1,31,0,0
1.0,7,73,0,44,1,0
0.6,4,30,0,52,1,0
0.93,6,60,0,44,1,1
1.0,7,49,1,192,0,0
0.56,10,25,1,1054,0,0
1.0,8,46,1,763,1,0
1.0,7,55,0,63,0,0
0.82,4,39,0,46,1,0
0.17,14,49,0,1199,0,0
1.0,6,45,1,214,0,0
1.0,4,35,0,142,0,0
1.0,10,47,1,575,0,0
1.0,4,47,0,287,0,0
0.77,5,56,0,318,1,0
1.0,11,44,1,255,0,0
0.2,7,57,0,575,1,0
1.0,7,49,0,287,0,0
0.36,7,37,1,287,1,0
1.0,6,24,1,3386,1,0
1.0,7,34,1,285,1,0
0.73,7,41,1,247,0,1
0.73,7,41,1,247,1,0
0.24,6,30,1,45,0,0
1.0,7,45,1,139,1,0
0.57,5,66,1,747,0,0
0.57,5,66,1,747,1,0
0.52,8,44,1,747,1,0
0.8,5,57,0,287,1,0
1.0,5,50,1,268,0,0
1.0,5,23,1,287,1,0
1.0,8,36,1,165,1,0
1.0,7,43,0,747,0,0
0.49,10,40,1,277,0,0
0.58,7,36,0,287,1,0
1.0,6,51,1,1237,1,0
0.75,4,48,0,165,1,0
1.0,7,37,0,747,1,0
0.61,7,47,1,359,1,0
0.34,7,26,1,165,0,0
0.3,11,60,0,186,1,0
1.0,9,35,0,88,0,0
1.0,7,35,1,57,1,0
0.25,6,29,1,43,1,0
1.0,6,52,1,214,0,0
1.0,7,36,1,41,1,0
0.71,7,55,0,43,1,0
1.0,6,44,1,35,1,0
1.0,4,31,0,214,0,0
1.0,4,38,0,72,0,0
1.0,5,28,0,3708,0,0
1.0,4,55,1,2362,1,0
0.73,5,26,0,64,0,0
0.32,7,47,0,741,0,1
0.41,7,53,1,48,0,0
0.58,7,53,1,48,1,0
0.8,4,31,1,97,1,0
1.0,10,65,1,221,0,0
0.55,6,30,1,136,1,0
1.0,8,58,1,562,0,1
1.0,6,78,0,227,1,0
1.0,8,43,0,58,1,0
1.0,5,40,1,3374,0,0
0.69,6,26,0,1287,0,0
1.0,4,65,1,83,0,0
0.18,7,23,1,105,1,0
1.0,6,63,0,105,1,0
1.0,6,51,1,105,1,0
0.04,4,50,0,81,0,0
1.0,8,41,1,27,0,0
0.72,10,33,1,369,1,0
0.7,11,35,1,102,1,0
0.99,10,28,0,62,1,0
1.0,5,59,1,43,1,0
0.64,11,30,1,220,0,0
1.0,5,46,0,43,0,0
0.32,5,54,0,43,1,0
0.75,5,49,0,657,0,0
1.0,5,58,1,118,0,0
1.0,6,60,1,657,1,0
1.0,8,82,0,1982,1,0
1.0,6,41,0,18,0,0
0.7,6,42,0,222,0,0
0.1,9,31,0,32,0,0
1.0,7,63,0,71,0,0
1.0,7,84,0,1313,1,0
0.2,6,26,1,27,1,1
1.0,11,54,0,106,0,0
1.0,5,41,1,1313,1,0
1.0,5,47,1,2472,0,0
1.0,4,43,0,15,1,0
0.64,5,41,0,1328,0,0
0.95,7,48,0,745,1,0
0.98,7,36,0,1557,0,0
1.0,5,49,0,2472,0,0
0.88,6,54,0,209,1,1
1.0,4,34,0,5449,1,0
0.21,6,33,0,5449,0,0
0.48,8,54,0,206,1,0
0.49,6,56,1,2252,1,0
0.87,6,31,1,92,0,0
1.0,11,51,1,57,0,0
0.67,8,42,1,94,0,0
1.0,7,56,0,681,0,0
0.19,8,39,1,44,1,0
0.69,7,53,1,297,0,0
0.56,5,34,1,2252,0,0
0.66,8,52,1,87,1,0
1.0,10,42,1,421,1,0
0.04,9,56,0,3724,1,0
1.0,5,26,1,1313,0,0
1.0,4,51,0,467,1,0
0.96,7,27,1,1296,1,0
1.0,7,36,1,2044,1,0
0.92,5,50,1,2044,0,0
0.59,10,62,1,62,1,0
0.5,8,39,1,4116,0,0
0.71,7,41,1,4116,1,0
0.02,5,34,0,988,0,1
0.24,6,44,1,63,1,0
1.0,5,50,0,47,0,0
1.0,6,40,1,22,1,0
0.74,5,29,1,103,0,0
0.04,4,52,0,369,1,0
0.53,8,51,0,632,1,0
1.0,6,34,1,307,1,1
0.38,6,49,1,1109,0,0
1.0,6,23,1,58,1,0
0.75,10,31,1,150,1,0
0.31,7,71,1,168,0,0
1.0,5,67,1,4116,0,0
0.12,6,58,1,150,1,0
0.85,6,45,1,295,0,0
0.41,4,35,1,1191,0,0
1.0,5,75,0,35,1,0
1.0,7,73,0,434,0,0
1.0,7,37,0,1002,1,0
1.0,6,33,1,153,0,0
1.0,9,74,0,586,1,0
1.0,6,53,1,23,0,0
1.0,6,46,0,282,1,0
0.79,7,35,0,282,1,0
0.79,7,35,0,282,0,0
0.56,5,45,1,63,1,0
0.52,8,51,0,566,1,0
0.49,7,28,0,66,1,0
0.75,7,40,1,282,1,0
0.97,6,51,1,66,1,0
0.58,6,22,0,3866,1,0
0.58,6,22,0,3866,0,0
0.01,5,66,1,59,0,0
0.28,7,66,1,59,1,0
0.68,7,27,0,282,0,0
0.68,7,27,0,282,1,0
0.2,7,32,0,282,1,0
0.41,6,21,0,282,0,0
0.11,5,20,1,282,0,0
1.0,5,48,1,511,1,0
1.0,4,55,0,511,1,0
0.91,5,42,1,48,1,0
1.0,5,61,1,131,1,0
0.49,6,42,1,149,1,0
0.39,7,73,0,234,1,0
1.0,8,75,0,234,0,0
0.36,7,46,0,75,0,0
1.0,6,34,1,95,1,0
1.0,6,53,1,182,1,0
1.0,9,34,0,95,1,0
1.0,7,35,0,27,1,0
1.0,6,68,0,131,0,0
0.11,5,52,1,149,0,0
1.0,7,26,0,67,1,0
0.48,7,77,0,1323,0,0
1.0,6,36,1,211,1,0
0.93,7,33,0,103,0,0
0.97,5,40,0,286,0,0
1.0,8,53,1,1064,0,0
1.0,5,36,1,1064,0,0
0.82,7,42,1,562,0,0
0.87,7,56,1,663,0,0
0.15,9,36,1,72,0,0
0.73,14,44,0,43,1,0
0.24,6,55,1,50,0,0
0.47,5,43,1,27000,0,0
0.47,5,43,1,27000,1,0
0.33,7,51,1,675,0,0
1.0,9,36,0,129,0,1
1.0,4,37,0,27000,1,0
1.0,8,36,0,27000,1,0
1.0,8,36,0,27000,1,0
0.55,7,54,0,27000,1,0
0.74,7,46,1,1704,0,0
1.0,5,45,0,5628,0,0
0.56,7,26,0,528,0,0
0.68,8,35,0,12750,1,0
1.0,5,69,1,128,1,0
1.0,4,68,1,745,1,1
1.0,7,52,0,745,0,0
0.75,6,64,1,3233,0,0
1.0,9,64,1,84,1,0
1.0,6,31,1,1719,1,0
0.77,6,35,0,9307,1,1
0.66,6,65,1,257,1,0
1.0,5,51,0,90,1,0
0.77,6,29,0,77,0,0
0.12,4,74,0,55,1,0
0.7,6,30,1,71,0,0
1.0,4,59,1,95,1,0
0.78,9,34,0,34,1,0
1.0,8,51,0,215,0,0
1.0,4,52,0,402,0,0
0.67,5,38,0,115,1,0
0.93,6,32,1,68,1,0
1.0,11,55,0,298,1,0
1.0,7,62,1,516,0,0
0.64,5,50,0,912,1,0
0.76,10,56,1,161,1,0
0.76,10,56,1,161,1,0
0.7,6,25,1,298,0,0
1.0,5,47,0,2103,1,0
1.0,6,56,1,37,0,0
1.0,6,56,1,37,1,0
0.59,5,43,1,52,1,0
1.0,6,55,1,122,1,0
0.95,6,35,1,2103,0,0
1.0,5,67,0,1284,1,0
1.0,5,67,0,1284,0,0
1.0,7,48,0,251,1,1
0.88,5,22,0,4128,1,0
1.0,7,31,1,1284,1,0
1.0,7,31,1,1284,1,0
1.0,6,39,0,1284,1,0
1.0,6,46,0,1219,0,0
1.0,5,29,1,644,1,0
0.81,6,64,1,62,1,1
0.91,4,40,0,3386,1,0
1.0,6,41,1,672,1,0
1.0,6,28,1,13,1,1
1.0,6,56,1,54,1,0
1.0,7,40,1,229,1,1
1.0,6,41,1,97,1,0
0.24,6,41,1,130,0,0
1.0,9,57,0,287,0,0
1.0,5,41,1,9096,1,0
1.0,6,60,1,94,0,0
1.0,6,68,1,229,1,0
1.0,5,49,0,3021,0,0
1.0,4,39,1,13,0,0
0.29,8,57,0,211,0,0
0.85,6,37,1,252,1,0
1.0,6,54,1,7,1,0
0.95,7,53,0,399,1,0
0.5,4,19,0,399,0,0
0.56,6,77,0,399,1,0
0.72,6,83,1,399,1,0
0.72,6,83,1,399,1,0
0.61,9,33,0,252,1,0
0.68,7,33,0,124,1,0
1.0,7,71,0,678,1,0
1.0,6,69,1,1314,1,0
