PolicyID,ClaimNb,Exposure,Power,CarAge,DriverAge,Brand,Gas,Region,Density,ClaimAmount
148745,1,1.0,f,8,60,"Volkswagen, Audi, Skoda or Seat",Diesel,Bretagne,94,1185
148747,1,1.0,f,4,68,"Renault, Nissan or Citroen",Diesel,Bretagne,229,1228
148773,1,1.0,e,4,49,"Renault, Nissan or Citroen",Regular,Bretagne,3021,1162
148805,1,1.0,d,7,39,"Opel, General Motors or Ford",Diesel,Centre,13,177
148807,1,0.29,h,9,57,Japanese (except Nissan) or Korean,Regular,Aquitaine,211,387
148862,1,1.0,f,3,54,Japanese (except Nissan) or Korean,Diesel,Centre,7,1228
148872,1,0.95,g,14,53,"Renault, Nissan or Citroen",Regular,Centre,399,171
148924,1,0.5,d,10,19,"Renault, Nissan or Citroen",Regular,Centre,399,2554
148939,1,0.56,f,1,77,"Opel, General Motors or Ford",Regular,Centre,399,1161
148949,2,0.72,f,1,83,"Mercedes, Chrysler or BMW",Diesel,Centre,399,448
148949,2,0.72,f,1,83,"Mercedes, Chrysler or BMW",Diesel,Centre,399,1210
148952,1,0.61,i,12,33,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,252,1195
148960,1,0.68,g,6,33,"Renault, Nissan or Citroen",Regular,Centre,124,1152
148979,1,1.0,g,13,71,"Renault, Nissan or Citroen",Regular,Haute-Normandie,678,1164
148989,1,1.0,f,14,69,"Renault, Nissan or Citroen",Diesel,Centre,1314,534
149009,1,1.0,f,4,53,"Renault, Nissan or Citroen",Diesel,Centre,949,248
149016,1,0.83,i,7,31,"Renault, Nissan or Citroen",Regular,Centre,1314,723
149048,1,0.63,g,30,22,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,34,85
149084,1,1.0,f,3,65,other,Regular,Centre,949,434
149091,1,1.0,f,9,34,"Renault, Nissan or Citroen",Regular,Centre,1314,1929
149134,1,0.15,f,9,54,"Renault, Nissan or Citroen",Diesel,Centre,1314,585
149152,1,0.83,g,9,51,"Mercedes, Chrysler or BMW",Diesel,Centre,1314,1252
149169,1,1.0,f,1,75,"Renault, Nissan or Citroen",Diesel,Haute-Normandie,21,4403
149176,1,1.0,d,10,32,"Opel, General Motors or Ford",Regular,Centre,949,1100
149231,1,0.1,k,7,48,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,1314,13503
149244,1,0.74,g,15,46,"Volkswagen, Audi, Skoda or Seat",Regular,Centre,1314,427
149262,1,0.69,e,15,36,"Renault, Nissan or Citroen",Diesel,Centre,21,1196
149286,1,0.24,d,3,52,other,Regular,Centre,1314,3092
149304,1,0.49,e,8,22,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,949,723
149336,1,0.26,f,14,18,"Renault, Nissan or Citroen",Diesel,Centre,51,2196
149391,1,1.0,g,8,61,"Renault, Nissan or Citroen",Regular,Nord-Pas-de-Calais,3490,1127
149424,1,0.5,g,5,59,"Renault, Nissan or Citroen",Regular,Ile-de-France,8023,999
149444,1,1.0,e,13,45,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,45,20681
149500,1,0.12,e,14,20,"Renault, Nissan or Citroen",Diesel,Centre,335,1164
149501,1,0.01,e,6,20,"Renault, Nissan or Citroen",Regular,Centre,335,5724
149503,1,0.92,g,7,41,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,59,111
149552,1,1.0,f,3,66,"Renault, Nissan or Citroen",Diesel,Centre,121,1136
149595,1,0.94,j,5,38,"Opel, General Motors or Ford",Diesel,Centre,741,1180
149634,1,0.8,g,6,26,"Renault, Nissan or Citroen",Diesel,Centre,741,424
149643,1,0.33,e,1,69,"Renault, Nissan or Citroen",Diesel,Centre,43,10274
149651,1,1.0,d,16,31,"Volkswagen, Audi, Skoda or Seat",Diesel,Ile-de-France,17140,544
149654,1,1.0,g,6,37,"Opel, General Motors or Ford",Regular,Ile-de-France,1152,270
149657,1,0.74,g,6,50,"Opel, General Motors or Ford",Diesel,Bretagne,347,1199
149658,1,0.25,g,6,50,"Opel, General Motors or Ford",Diesel,Bretagne,347,1199
149667,1,1.0,h,3,63,"Renault, Nissan or Citroen",Diesel,Bretagne,3386,1160
149690,1,1.0,i,9,47,"Renault, Nissan or Citroen",Regular,Centre,1054,3852
149714,1,1.0,d,1,61,"Renault, Nissan or Citroen",Regular,Centre,399,1185
149722,1,0.29,f,15,49,"Renault, Nissan or Citroen",Diesel,Centre,20,1197
149733,1,0.55,d,9,28,"Renault, Nissan or Citroen",Regular,Centre,1054,905
149749,1,0.66,g,9,46,"Renault, Nissan or Citroen",Diesel,Centre,13,1195
149796,1,0.44,g,12,65,"Renault, Nissan or Citroen",Regular,Centre,1054,30
149804,1,1.0,i,8,42,"Renault, Nissan or Citroen",Regular,Centre,1054,1172
149860,2,1.0,g,13,52,"Renault, Nissan or Citroen",Regular,Centre,18,92
149860,2,1.0,g,13,52,"Renault, Nissan or Citroen",Regular,Centre,18,1386
149884,1,1.0,f,12,70,"Renault, Nissan or Citroen",Regular,Centre,39,87
149888,1,1.0,d,15,47,"Renault, Nissan or Citroen",Regular,Centre,18,1179
149907,1,0.63,h,6,34,"Renault, Nissan or Citroen",Diesel,Centre,36,6341
149923,1,0.9,g,16,19,"Volkswagen, Audi, Skoda or Seat",Regular,Ile-de-France,6313,1164
149964,1,0.13,g,19,46,"Renault, Nissan or Citroen",Regular,Centre,23,1124
149986,1,0.84,e,25,51,"Renault, Nissan or Citroen",Regular,Centre,149,1170
150001,1,1.0,g,4,58,"Renault, Nissan or Citroen",Regular,Centre,20,1142
150056,1,0.64,f,7,46,"Renault, Nissan or Citroen",Diesel,Centre,22,1196
150076,1,1.0,d,3,28,"Renault, Nissan or Citroen",Regular,Ile-de-France,27000,739
150093,1,1.0,h,7,40,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,405,1165
150105,1,0.33,h,3,38,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,174,2335
150109,2,1.0,g,8,23,"Opel, General Motors or Ford",Diesel,Poitou-Charentes,1265,520
150109,2,1.0,g,8,23,"Opel, General Motors or Ford",Diesel,Poitou-Charentes,1265,878
150125,1,1.0,e,13,36,"Opel, General Motors or Ford",Diesel,Ile-de-France,27000,1017
150148,1,1.0,f,5,36,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,55,1183
150168,1,0.64,i,1,40,"Opel, General Motors or Ford",Regular,Poitou-Charentes,831,245
150200,1,1.0,f,6,30,"Renault, Nissan or Citroen",Diesel,Ile-de-France,9817,620
150213,1,0.37,f,14,24,"Renault, Nissan or Citroen",Diesel,Poitou-Charentes,48,1138
150215,1,0.84,e,6,60,"Opel, General Motors or Ford",Diesel,Poitou-Charentes,831,1133
150243,1,1.0,d,15,49,"Renault, Nissan or Citroen",Regular,Bretagne,1165,1176
150257,1,0.37,h,12,48,other,Regular,Bretagne,3386,177
150272,1,1.0,k,1,43,"Mercedes, Chrysler or BMW",Diesel,Bretagne,1192,598
150276,1,0.62,f,6,42,"Renault, Nissan or Citroen",Diesel,Bretagne,3386,1233
150285,1,0.44,d,16,57,"Renault, Nissan or Citroen",Regular,Bretagne,158,1184
150316,2,1.0,h,5,47,Fiat,Regular,Ile-de-France,6736,603
150316,2,1.0,h,5,47,Fiat,Regular,Ile-de-France,6736,284
150327,1,0.27,f,4,51,"Renault, Nissan or Citroen",Diesel,Bretagne,461,1276
150336,1,0.69,f,5,44,Japanese (except Nissan) or Korean,Diesel,Bretagne,175,1216
150367,1,0.21,d,14,21,"Renault, Nissan or Citroen",Regular,Bretagne,1165,1205
150406,1,0.81,f,5,47,"Volkswagen, Audi, Skoda or Seat",Diesel,Pays-de-la-Loire,193,1701
150408,1,1.0,e,8,52,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,4128,1145
150419,1,1.0,f,10,36,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,4128,65
150454,1,1.0,e,5,54,"Volkswagen, Audi, Skoda or Seat",Diesel,Pays-de-la-Loire,193,1135
150463,1,0.98,g,12,38,Japanese (except Nissan) or Korean,Diesel,Pays-de-la-Loire,204,950
150464,1,1.0,g,10,39,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,88,65
150486,1,1.0,f,2,39,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,983,756
150512,1,0.87,e,17,66,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,4128,1158
150522,1,1.0,h,10,50,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,4128,1221
150540,1,1.0,g,3,44,"Opel, General Motors or Ford",Regular,Pays-de-la-Loire,354,1168
150554,1,0.5,f,3,52,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,713,3346
150598,1,1.0,f,13,39,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,498,1239
150650,2,1.0,g,12,41,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,354,1161
150650,2,1.0,g,12,41,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,354,1138
150703,1,0.56,g,13,42,"Opel, General Motors or Ford",Diesel,Pays-de-la-Loire,2163,1153
150708,1,0.95,g,0,72,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,126,1166
150733,1,1.0,g,1,63,other,Diesel,Pays-de-la-Loire,117,846
150748,1,1.0,f,12,41,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,4128,1216
150756,1,0.9,f,3,75,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,4128,517
150782,1,1.0,d,15,60,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,851,1167
150798,1,1.0,g,8,46,"Volkswagen, Audi, Skoda or Seat",Regular,Pays-de-la-Loire,522,1360
150817,1,0.41,g,7,57,"Opel, General Motors or Ford",Regular,Limousin,1729,2240
150822,1,1.0,f,9,27,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,4128,1129
150934,1,1.0,f,11,35,"Renault, Nissan or Citroen",Diesel,Pays-de-la-Loire,4128,1658
150937,1,1.0,i,13,69,"Mercedes, Chrysler or BMW",Diesel,Pays-de-la-Loire,86,1199
150939,1,1.0,e,2,51,"Renault, Nissan or Citroen",Regular,Pays-de-la-Loire,4128,1130
150967,1,1.0,j,9,43,Fiat,Regular,Ile-de-France,2526,957
151059,1,1.0,d,2,68,"Renault, Nissan or Citroen",Diesel,Ile-de-France,137,73
151077,1,1.0,d,10,25,"Renault, Nissan or Citroen",Regular,Ile-de-France,564,70
151094,1,1.0,j,13,36,other,Diesel,Ile-de-France,1329,589
151097,1,1.0,i,10,34,"Renault, Nissan or Citroen",Regular,Ile-de-France,73,1144
151101,1,1.0,i,10,28,"Renault, Nissan or Citroen",Regular,Ile-de-France,1329,1145
151109,1,0.55,e,10,67,"Opel, General Motors or Ford",Diesel,Ile-de-France,4218,1182
151134,1,0.91,e,17,57,"Renault, Nissan or Citroen",Diesel,Ile-de-France,1329,1142
151154,1,0.88,d,16,49,"Renault, Nissan or Citroen",Regular,Ile-de-France,1329,1141
151160,1,0.7,e,12,52,"Renault, Nissan or Citroen",Diesel,Ile-de-France,19,400
151170,1,0.86,g,5,46,"Mercedes, Chrysler or BMW",Regular,Ile-de-France,1329,2074
151181,1,0.34,j,21,35,Fiat,Diesel,Ile-de-France,564,1093
151188,1,1.0,f,5,47,"Volkswagen, Audi, Skoda or Seat",Regular,Ile-de-France,1329,253
151207,1,1.0,f,9,23,"Renault, Nissan or Citroen",Regular,Ile-de-France,1421,1168
151218,1,0.7,f,7,39,"Renault, Nissan or Citroen",Diesel,Ile-de-France,6485,92
151221,1,0.28,g,6,26,"Opel, General Motors or Ford",Diesel,Ile-de-France,1937,1102
151246,1,1.0,e,9,40,"Renault, Nissan or Citroen",Regular,Ile-de-France,1329,1149
151265,1,0.99,e,1,49,"Renault, Nissan or Citroen",Diesel,Ile-de-France,122,1168
151276,1,0.58,g,4,44,"Renault, Nissan or Citroen",Regular,Ile-de-France,564,121
151278,1,0.82,f,10,30,"Volkswagen, Audi, Skoda or Seat",Regular,Ile-de-France,401,1163
151307,1,0.81,e,12,32,"Renault, Nissan or Citroen",Regular,Ile-de-France,108,1195
151308,1,0.33,g,3,33,"Renault, Nissan or Citroen",Regular,Ile-de-France,4218,599
151318,1,0.61,i,10,42,"Renault, Nissan or Citroen",Regular,Ile-de-France,1329,1124
151326,1,0.72,i,14,35,"Mercedes, Chrysler or BMW",Regular,Ile-de-France,1329,1145
151352,1,1.0,d,11,66,"Renault, Nissan or Citroen",Regular,Centre,53,1152
151354,1,1.0,i,14,40,"Renault, Nissan or Citroen",Regular,Centre,51,1246
151383,1,1.0,i,15,64,"Renault, Nissan or Citroen",Regular,Centre,405,1107
151392,1,1.0,f,9,54,"Renault, Nissan or Citroen",Diesel,Centre,1313,1215
151404,1,1.0,f,8,30,"Renault, Nissan or Citroen",Diesel,Centre,2044,1203
151420,1,0.96,g,12,34,"Renault, Nissan or Citroen",Regular,Centre,405,1409
151460,1,0.62,d,5,60,"Renault, Nissan or Citroen",Regular,Centre,23,1181
151472,2,1.0,f,5,34,other,Regular,Centre,53,57
151472,2,1.0,f,5,34,other,Regular,Centre,53,1178
151475,1,1.0,g,5,48,Fiat,Diesel,Centre,26,1191
151501,1,1.0,f,2,44,Fiat,Diesel,Ile-de-France,1000,4229
151508,1,1.0,g,2,43,"Renault, Nissan or Citroen",Regular,Centre,405,124
151538,1,1.0,f,11,23,"Renault, Nissan or Citroen",Diesel,Centre,10,67
151547,1,1.0,f,11,49,"Renault, Nissan or Citroen",Diesel,Centre,88,1171
151552,1,1.0,g,20,37,"Renault, Nissan or Citroen",Regular,Centre,66,1166
151582,2,1.0,d,4,27,"Renault, Nissan or Citroen",Regular,Ile-de-France,2569,1169
151582,2,1.0,d,4,27,"Renault, Nissan or Citroen",Regular,Ile-de-France,2569,1214
151627,2,1.0,f,6,67,"Renault, Nissan or Citroen",Diesel,Centre,13,1245
151627,2,1.0,f,6,67,"Renault, Nissan or Citroen",Diesel,Centre,13,1270
151653,1,0.84,f,11,34,"Renault, Nissan or Citroen",Diesel,Centre,405,929
151671,1,1.0,f,2,42,"Renault, Nissan or Citroen",Diesel,Centre,20,1155
151703,2,0.84,f,7,51,"Opel, General Motors or Ford",Regular,Centre,405,1193
151703,2,0.84,f,7,51,"Opel, General Motors or Ford",Regular,Centre,405,1181
151705,1,0.18,f,7,38,"Renault, Nissan or Citroen",Diesel,Centre,64,58
151721,1,1.0,e,2,41,"Renault, Nissan or Citroen",Diesel,Centre,53,876
151822,1,0.85,g,15,28,"Renault, Nissan or Citroen",Regular,Centre,405,695
151826,1,0.55,e,13,21,"Renault, Nissan or Citroen",Regular,Centre,405,1108
151828,1,1.0,d,3,54,"Renault, Nissan or Citroen",Regular,Centre,49,986
151829,1,0.98,e,8,80,"Opel, General Motors or Ford",Diesel,Centre,405,3106
151856,1,1.0,f,2,50,"Renault, Nissan or Citroen",Diesel,Centre,23,2627
151874,1,1.0,g,5,46,"Renault, Nissan or Citroen",Regular,Centre,405,1164
151904,1,0.74,e,12,45,"Renault, Nissan or Citroen",Diesel,Centre,44,2011
151931,1,0.99,f,3,76,Japanese (except Nissan) or Korean,Diesel,Centre,91,171
151958,1,0.75,f,8,52,"Renault, Nissan or Citroen",Diesel,Centre,91,859
151968,1,0.75,f,8,72,"Renault, Nissan or Citroen",Diesel,Centre,91,1104
151980,1,1.0,h,16,41,other,Diesel,Centre,105,953
152002,1,1.0,f,14,57,"Renault, Nissan or Citroen",Diesel,Ile-de-France,8884,617
152032,1,0.76,h,19,64,"Renault, Nissan or Citroen",Diesel,Centre,91,1366
152039,1,1.0,e,12,48,"Renault, Nissan or Citroen",Regular,Centre,50,870
152050,1,0.55,f,10,42,"Renault, Nissan or Citroen",Diesel,Centre,50,1184
152054,1,1.0,e,9,47,"Renault, Nissan or Citroen",Regular,Centre,91,2593
152060,1,1.0,e,9,54,"Opel, General Motors or Ford",Diesel,Ile-de-France,27000,1877
152069,1,1.0,d,19,44,"Renault, Nissan or Citroen",Regular,Centre,91,1165
152083,1,1.0,f,1,72,"Renault, Nissan or Citroen",Regular,Centre,50,1158
152109,1,0.11,d,22,40,"Renault, Nissan or Citroen",Regular,Centre,1313,1213
152110,1,0.44,d,17,40,"Renault, Nissan or Citroen",Regular,Centre,1313,583
152113,1,1.0,f,2,42,"Volkswagen, Audi, Skoda or Seat",Diesel,Ile-de-France,27000,1187
152126,1,0.26,e,17,22,"Renault, Nissan or Citroen",Regular,Centre,91,643
152135,2,0.16,d,13,21,"Renault, Nissan or Citroen",Diesel,Centre,37,5175
152135,2,0.16,d,13,21,"Renault, Nissan or Citroen",Diesel,Centre,37,205090
152146,1,0.85,h,21,73,Fiat,Regular,Ile-de-France,2925,1195
152165,1,0.13,e,15,58,"Opel, General Motors or Ford",Diesel,Centre,30,303
152179,1,1.0,g,5,48,"Renault, Nissan or Citroen",Diesel,Centre,91,1325
152183,1,1.0,h,19,52,other,Diesel,Centre,37,1173
152196,1,0.56,j,0,31,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,91,1157
152253,1,1.0,d,4,24,"Renault, Nissan or Citroen",Regular,Centre,252,1278
152299,1,0.85,e,10,55,"Renault, Nissan or Citroen",Diesel,Centre,252,80
152317,1,0.99,d,11,33,"Renault, Nissan or Citroen",Regular,Centre,2044,1175
152321,1,0.89,e,10,39,"Opel, General Motors or Ford",Diesel,Centre,46,87
152334,1,0.28,f,9,28,"Renault, Nissan or Citroen",Diesel,Centre,3866,327
152339,1,1.0,f,8,46,"Renault, Nissan or Citroen",Diesel,Centre,45,554
152409,1,0.16,e,8,42,Fiat,Regular,Centre,72,154
152411,1,1.0,o,10,40,"Opel, General Motors or Ford",Regular,Centre,71,167
152415,2,1.0,e,1,68,"Renault, Nissan or Citroen",Diesel,Centre,46,1183
152415,2,1.0,e,1,68,"Renault, Nissan or Citroen",Diesel,Centre,46,1208
152430,1,1.0,f,9,22,"Renault, Nissan or Citroen",Diesel,Centre,45,1178
152500,1,0.91,g,1,41,"Mercedes, Chrysler or BMW",Diesel,Centre,29,1095
152544,1,1.0,i,17,44,"Renault, Nissan or Citroen",Regular,Ile-de-France,8884,1174
152565,1,0.3,l,9,39,"Opel, General Motors or Ford",Regular,Ile-de-France,1957,1373
152605,1,0.29,e,16,64,"Volkswagen, Audi, Skoda or Seat",Regular,Ile-de-France,13719,1117
152634,1,1.0,g,5,62,"Renault, Nissan or Citroen",Diesel,Centre,44,239
152638,2,0.75,d,17,21,"Renault, Nissan or Citroen",Regular,Centre,1313,1168
152638,2,0.75,d,17,21,"Renault, Nissan or Citroen",Regular,Centre,1313,1146
152647,1,1.0,k,12,65,"Renault, Nissan or Citroen",Regular,Centre,155,1165
152648,1,1.0,g,8,33,"Mercedes, Chrysler or BMW",Diesel,Centre,1313,758
152689,1,0.18,e,8,42,Japanese (except Nissan) or Korean,Diesel,Aquitaine,2906,1135
152696,1,0.08,h,2,33,"Renault, Nissan or Citroen",Regular,Centre,26,1988
152729,1,0.24,f,6,27,"Renault, Nissan or Citroen",Regular,Centre,38,1176
152730,1,0.75,f,6,27,"Renault, Nissan or Citroen",Regular,Centre,38,595
152740,1,1.0,h,8,53,"Renault, Nissan or Citroen",Diesel,Centre,59,2829
152761,1,0.11,h,12,27,Fiat,Regular,Centre,4116,840
152804,1,1.0,d,4,47,"Volkswagen, Audi, Skoda or Seat",Regular,Ile-de-France,13520,1144
152812,1,0.85,h,3,45,Fiat,Diesel,Centre,1313,1162
152823,1,1.0,g,13,22,"Opel, General Motors or Ford",Regular,Centre,29,83
152840,1,0.08,f,12,45,"Renault, Nissan or Citroen",Regular,Centre,1313,512
152898,1,1.0,g,2,48,"Renault, Nissan or Citroen",Regular,Bretagne,473,296
152907,1,0.21,f,13,45,Fiat,Regular,Bretagne,473,1181
152911,1,0.75,g,11,67,"Renault, Nissan or Citroen",Regular,Bretagne,473,37
152915,1,0.36,e,5,77,"Renault, Nissan or Citroen",Regular,Bretagne,473,8335
152934,1,1.0,e,13,50,"Opel, General Motors or Ford",Diesel,Bretagne,125,1141
152942,1,0.31,f,2,39,"Renault, Nissan or Citroen",Diesel,Ile-de-France,2201,63
152960,1,0.75,e,1,60,"Renault, Nissan or Citroen",Diesel,Bretagne,58,1109
152968,1,1.0,f,10,30,"Renault, Nissan or Citroen",Diesel,Bretagne,473,901
152977,1,1.0,j,13,41,"Volkswagen, Audi, Skoda or Seat",Regular,Bretagne,1602,415
152984,1,0.41,j,9,32,"Opel, General Motors or Ford",Regular,Bretagne,473,1179
153001,1,1.0,f,1,32,"Renault, Nissan or Citroen",Diesel,Bretagne,125,673
153010,2,0.4,j,12,29,other,Diesel,Bretagne,190,609
153010,2,0.4,j,12,29,other,Diesel,Bretagne,190,1168
153019,1,0.86,h,6,45,"Renault, Nissan or Citroen",Diesel,Bretagne,262,949
153033,1,1.0,e,3,48,"Volkswagen, Audi, Skoda or Seat",Regular,Bretagne,139,803
153057,1,1.0,g,3,58,"Volkswagen, Audi, Skoda or Seat",Regular,Bretagne,412,1206
153064,1,1.0,e,6,44,"Renault, Nissan or Citroen",Regular,Bretagne,440,1221
153144,1,1.0,i,6,30,"Renault, Nissan or Citroen",Regular,Centre,27,980
153188,1,1.0,d,5,46,Fiat,Regular,Centre,182,1142
153214,1,1.0,f,4,78,"Renault, Nissan or Citroen",Diesel,Centre,13,1149
153243,1,0.5,e,16,32,"Renault, Nissan or Citroen",Diesel,Centre,11,502
153275,1,1.0,g,6,47,"Renault, Nissan or Citroen",Diesel,Centre,182,44
153326,1,1.0,f,9,36,"Renault, Nissan or Citroen",Diesel,Centre,14,1170
153342,1,1.0,f,5,37,"Volkswagen, Audi, Skoda or Seat",Diesel,Centre,182,181
153362,1,1.0,e,1,32,"Renault, Nissan or Citroen",Diesel,Centre,1398,76
153398,1,1.0,d,9,44,"Renault, Nissan or Citroen",Diesel,Centre,1313,1195
153445,1,1.0,d,7,39,"Renault, Nissan or Citroen",Regular,Centre,78,248
153457,1,1.0,f,9,68,"Renault, Nissan or Citroen",Diesel,Bretagne,4087,1167
153481,1,1.0,e,7,79,"Renault, Nissan or Citroen",Regular,Bretagne,355,1166
153538,1,0.99,e,18,62,"Renault, Nissan or Citroen",Regular,Bretagne,440,4078
153546,1,1.0,d,9,76,"Renault, Nissan or Citroen",Diesel,Bretagne,37,1193
153554,1,0.63,d,17,70,"Renault, Nissan or Citroen",Regular,Bretagne,355,1209
153577,1,1.0,f,9,63,"Renault, Nissan or Citroen",Diesel,Bretagne,355,1209
153579,1,1.0,d,14,48,"Renault, Nissan or Citroen",Regular,Bretagne,55,656
153620,1,1.0,g,13,46,"Opel, General Motors or Ford",Regular,Centre,1193,1176
153623,1,0.98,e,13,36,"Renault, Nissan or Citroen",Regular,Centre,119,1247
153632,1,1.0,d,15,62,"Renault, Nissan or Citroen",Regular,Centre,60,1193
153662,1,1.0,g,4,43,"Opel, General Motors or Ford",Regular,Centre,3866,1177
153680,1,0.47,e,7,39,"Renault, Nissan or Citroen",Regular,Centre,70,1022
153701,1,1.0,e,11,34,"Volkswagen, Audi, Skoda or Seat",Regular,Aquitaine,1287,181
153707,1,1.0,i,2,40,"Mercedes, Chrysler or BMW",Diesel,Centre,581,1201
153718,1,0.82,g,4,68,"Renault, Nissan or Citroen",Regular,Centre,3866,5694
153764,1,0.91,f,4,78,"Renault, Nissan or Citroen",Diesel,Nord-Pas-de-Calais,37,2470
153784,1,0.91,g,17,44,"Renault, Nissan or Citroen",Regular,Nord-Pas-de-Calais,183,415
153807,1,1.0,d,10,33,other,Regular,Nord-Pas-de-Calais,2885,135
153817,1,0.6,d,9,45,"Opel, General Motors or Ford",Regular,Nord-Pas-de-Calais,2885,42
153836,1,0.49,g,1,36,"Renault, Nissan or Citroen",Diesel,Nord-Pas-de-Calais,3490,1191
153845,1,1.0,f,8,31,"Opel, General Motors or Ford",Diesel,Nord-Pas-de-Calais,211,666
153861,1,0.76,f,9,55,"Renault, Nissan or Citroen",Diesel,Nord-Pas-de-Calais,24,1146
153868,1,0.67,d,6,76,"Renault, Nissan or Citroen",Regular,Aquitaine,127,2300
153871,1,0.89,f,1,27,"Renault, Nissan or Citroen",Regular,Nord-Pas-de-Calais,2606,1150
153893,1,1.0,f,3,68,"Renault, Nissan or Citroen",Diesel,Aquitaine,2620,1217
153912,1,1.0,d,7,75,Fiat,Regular,Aquitaine,83,1522
153921,1,0.88,e,1,45,"Renault, Nissan or Citroen",Diesel,Aquitaine,190,1124
153978,1,1.0,g,2,75,"Mercedes, Chrysler or BMW",Diesel,Aquitaine,74,1160
154034,1,0.51,f,15,51,"Opel, General Motors or Ford",Regular,Bretagne,3021,1164
154038,1,0.45,j,14,45,"Renault, Nissan or Citroen",Diesel,Bretagne,139,1213
154044,1,1.0,f,5,50,"Opel, General Motors or Ford",Regular,Basse-Normandie,796,1227
154046,1,1.0,e,6,73,"Opel, General Motors or Ford",Regular,Aquitaine,2498,1135
154051,2,1.0,g,7,51,"Renault, Nissan or Citroen",Diesel,Aquitaine,13,162
154051,2,1.0,g,7,51,"Renault, Nissan or Citroen",Diesel,Aquitaine,13,995
154086,1,1.0,i,16,37,other,Diesel,Aquitaine,288,1134
154108,1,1.0,e,12,61,"Opel, General Motors or Ford",Diesel,Aquitaine,4348,1299
154121,1,0.75,g,8,61,"Opel, General Motors or Ford",Regular,Aquitaine,67,73
154156,1,0.51,e,3,34,"Opel, General Motors or Ford",Regular,Aquitaine,1535,1160
154158,1,1.0,m,4,41,"Opel, General Motors or Ford",Regular,Aquitaine,1410,1211
154181,1,1.0,g,4,52,"Opel, General Motors or Ford",Diesel,Aquitaine,91,1390
154208,1,1.0,e,6,57,"Opel, General Motors or Ford",Diesel,Aquitaine,3857,1142
154218,1,1.0,f,7,25,"Renault, Nissan or Citroen",Diesel,Aquitaine,1287,1187
154224,1,0.42,h,12,34,"Opel, General Motors or Ford",Regular,Aquitaine,277,4154
154257,1,1.0,d,8,81,"Renault, Nissan or Citroen",Regular,Aquitaine,4348,1205
154307,1,0.17,e,3,31,"Renault, Nissan or Citroen",Diesel,Ile-de-France,27000,1348
154311,1,0.59,j,12,60,"Renault, Nissan or Citroen",Regular,Ile-de-France,27000,1236
154314,1,1.0,f,6,60,Japanese (except Nissan) or Korean,Regular,Ile-de-France,27000,281
