"IDpol","ClaimAmount","ClaimNb","Exposure","VehPower","VehAge","DrivAge","BonusMalus","VehBrand","VehGas","Area","Density","Region"
1198318,316.58,1,0.5,8,15,46,50,"B11","Regular","E",3744,"Provence-Alpes-Cotes-D'Azur"
1198348,1800,1,0.43,10,17,30,85,"B3","Regular","B",56,"Provence-Alpes-Cotes-D'Azur"
1198386,707.66,1,0.47,4,12,55,90,"B1","Regular","C",257,"Rhone-Alpes"
1198394,1622.68,1,0.36,7,0,43,90,"B2","Diesel","D",1871,"Rhone-Alpes"
1198395,9500,1,0.94,8,0,69,50,"B2","Diesel","E",8455,"Rhone-Alpes"
1198409,6221.14,1,0.41,6,5,34,57,"B2","Diesel","D",1699,"Languedoc-Roussillon"
1198442,346.88,1,0.44,6,12,30,72,"B1","Diesel","E",2715,"Provence-Alpes-Cotes-D'Azur"
1198444,4632.63,1,0.76,6,11,46,68,"B2","Diesel","D",1313,"Centre"
1198458,2700,1,0.55,7,15,61,65,"B2","Regular","E",5460,"Ile-de-France"
1198471,41.2,2,0.6,10,0,47,68,"B1","Diesel","D",1006,"Provence-Alpes-Cotes-D'Azur"
1198471,4605.18,2,0.6,10,0,47,68,"B1","Diesel","D",1006,"Provence-Alpes-Cotes-D'Azur"
1198476,1080.65,1,0.98,6,12,28,57,"B1","Diesel","E",4436,"Basse-Normandie"
1198479,72.96,1,2,10,11,32,50,"B13","Regular","C",373,"Languedoc-Roussillon"
1198499,586,2,1.09,6,9,37,90,"B1","Diesel","D",1055,"Aquitaine"
1198499,467.39,2,1.09,6,9,37,90,"B1","Diesel","D",1055,"Aquitaine"
1198531,2789.9,1,0.76,7,11,39,50,"B1","Diesel","C",269,"Nord-Pas-de-Calais"
1198573,71.64,1,0.94,6,9,44,50,"B5","Regular","E",3317,"Provence-Alpes-Cotes-D'Azur"
1198582,2221.14,1,1,7,3,41,50,"B11","Diesel","E",3317,"Provence-Alpes-Cotes-D'Azur"
1198585,1014.85,1,0.5,6,7,37,50,"B5","Diesel","D",677,"Nord-Pas-de-Calais"
1198598,725.61,1,0.96,8,0,41,90,"B5","Diesel","E",4393,"Ile-de-France"
1198606,753.33,1,0.46,5,1,65,58,"B2","Diesel","E",3857,"Aquitaine"
1198615,153.97,1,0.81,6,0,50,50,"B1","Diesel","D",565,"Provence-Alpes-Cotes-D'Azur"
1198627,277.74,1,1.35,9,9,40,50,"B11","Regular","E",2365,"Nord-Pas-de-Calais"
1198644,303.79,1,0.54,15,8,36,72,"B4","Regular","D",1247,"Midi-Pyrenees"
1198678,7000,1,0.69,7,11,54,54,"B3","Regular","E",9307,"Rhone-Alpes"
1198680,1172,2,0.56,8,0,43,50,"B4","Diesel","C",114,"Aquitaine"
1198680,823.99,2,0.56,8,0,43,50,"B4","Diesel","C",114,"Aquitaine"
1198747,866.65,1,0.79,5,9,39,76,"B6","Diesel","B",82,"Ile-de-France"
1198755,543.22,1,0.96,6,10,43,50,"B1","Regular","E",3317,"Provence-Alpes-Cotes-D'Azur"
1198759,329.5,1,0.97,7,5,35,50,"B2","Regular","D",1045,"Midi-Pyrenees"
1198789,4000,1,0.69,4,17,59,50,"B5","Diesel","C",483,"Languedoc-Roussillon"
1198833,2453.92,1,0.49,12,0,33,50,"B3","Diesel","E",3317,"Provence-Alpes-Cotes-D'Azur"
1198835,5720.76,1,0.95,7,5,29,85,"B13","Diesel","C",301,"Rhone-Alpes"
1198862,1185.02,1,0.86,13,4,42,50,"B10","Regular","C",359,"Languedoc-Roussillon"
1198866,5711.7,1,0.98,4,3,55,67,"B2","Regular","C",257,"Rhone-Alpes"
1198900,743.45,1,1.92,9,0,37,57,"B2","Regular","C",112,"Provence-Alpes-Cotes-D'Azur"
1198905,360.51,1,1.24,6,4,41,60,"B1","Diesel","E",3317,"Provence-Alpes-Cotes-D'Azur"
1198912,1500,1,0.99,6,10,61,55,"B3","Regular","E",7571,"Ile-de-France"
1198961,91.31,1,0.98,8,4,46,50,"B10","Diesel","E",8549,"Rhone-Alpes"
2000032,1172,1,0.7,8,0,65,57,"B12","Diesel","C",265,"Corse"
2000073,1450.14,1,0.96,5,2,43,50,"B12","Regular","C",301,"Provence-Alpes-Cotes-D'Azur"
2000091,1172,1,0.96,5,3,32,60,"B12","Regular","C",424,"Ile-de-France"
2000189,1172,1,0.96,4,2,70,50,"B12","Regular","D",1955,"Corse"
2000199,1172,1,0.32,5,2,31,72,"B12","Regular","D",1221,"Auvergne"
2000237,1172,1,0.42,5,2,38,80,"B12","Regular","C",317,"Ile-de-France"
2000290,556.14,1,0.45,7,2,74,62,"B12","Regular","C",122,"Provence-Alpes-Cotes-D'Azur"
2000373,1172,1,0.87,4,2,63,54,"B12","Regular","E",3663,"Ile-de-France"
2000414,540.36,1,0.87,6,1,76,50,"B12","Regular","D",1309,"Aquitaine"
2000445,1172,1,0.23,5,2,41,50,"B12","Regular","E",3301,"Midi-Pyrenees"
2000583,1172,1,0.87,6,4,54,50,"B12","Diesel","D",726,"Languedoc-Roussillon"
2000691,1036,1,0.96,7,1,42,51,"B12","Regular","B",80,"Ile-de-France"
2000742,1172,1,0.87,7,2,56,50,"B12","Diesel","C",249,"Pays-de-la-Loire"
2000875,1172,1,0.87,5,2,47,50,"B12","Regular","D",965,"Poitou-Charentes"
2000888,1172,1,0.12,4,1,69,50,"B12","Regular","B",87,"Picardie"
2000937,1172,1,0.7,7,6,41,50,"B10","Diesel","A",30,"Aquitaine"
2000995,1172,1,0.87,5,2,53,50,"B12","Regular","C",102,"Nord-Pas-de-Calais"
2001039,1172,1,0.38,9,2,55,50,"B12","Regular","C",104,"Provence-Alpes-Cotes-D'Azur"
2001075,1172,1,0.87,10,2,67,50,"B12","Regular","F",16533,"Ile-de-France"
2001322,1172,1,0.1,5,4,31,95,"B6","Regular","C",335,"Languedoc-Roussillon"
2001329,1172,2,0.87,7,2,47,50,"B12","Diesel","D",1472,"Nord-Pas-de-Calais"
2001329,671.86,2,0.87,7,2,47,50,"B12","Diesel","D",1472,"Nord-Pas-de-Calais"
2001401,1172,1,0.26,6,5,30,72,"B12","Diesel","E",2767,"Pays-de-la-Loire"
2001431,586,1,0.83,5,2,24,90,"B12","Regular","D",1329,"Ile-de-France"
2001446,1172,1,0.2,5,2,31,85,"B12","Regular","E",3374,"Alsace"
2001448,1172,1,0.48,5,2,31,80,"B12","Regular","E",3374,"Alsace"
2001654,1172,1,0.19,7,1,35,61,"B12","Diesel","C",151,"Rhone-Alpes"
2001674,1172,1,0.2,6,2,72,68,"B12","Regular","C",342,"Provence-Alpes-Cotes-D'Azur"
2001691,502.13,1,0.19,6,10,28,95,"B3","Regular","D",626,"Provence-Alpes-Cotes-D'Azur"
2001718,1172,1,0.19,7,2,36,51,"B12","Regular","E",6902,"Lorraine"
2001774,1172,1,0.8,4,3,38,52,"B12","Regular","E",2618,"Picardie"
2001824,3218.2,2,0.2,10,2,40,50,"B12","Regular","E",2715,"Provence-Alpes-Cotes-D'Azur"
2001824,1172,2,0.2,10,2,40,50,"B12","Regular","E",2715,"Provence-Alpes-Cotes-D'Azur"
2001855,1172,1,0.8,5,2,61,86,"B12","Diesel","C",177,"Provence-Alpes-Cotes-D'Azur"
2001876,1272.95,1,0.74,4,0,58,50,"B2","Diesel","C",228,"Midi-Pyrenees"
2001897,1172,1,0.2,5,2,58,50,"B12","Regular","C",323,"Languedoc-Roussillon"
2002080,1172,1,0.2,8,5,61,50,"B2","Diesel","D",539,"Midi-Pyrenees"
2002120,1172,1,0.2,6,2,62,50,"B12","Regular","A",22,"Poitou-Charentes"
2002145,356.68,1,0.8,6,10,26,106,"B12","Regular","E",2399,"Centre"
2002157,586,1,0.8,4,2,33,90,"B12","Regular","D",1957,"Ile-de-France"
2002243,20202.97,1,0.13,9,3,33,50,"B12","Regular","D",634,"Languedoc-Roussillon"
2002315,586,1,0.8,5,2,62,50,"B12","Diesel","A",4,"Rhone-Alpes"
2002447,1172,1,0.71,6,2,50,53,"B12","Regular","B",67,"Corse"
2002740,1172,1,0.71,6,2,47,50,"B12","Regular","D",679,"Picardie"
2002749,5496.92,2,0.71,7,2,51,50,"B12","Diesel","C",130,"Provence-Alpes-Cotes-D'Azur"
2002749,5469.68,2,0.71,7,2,51,50,"B12","Diesel","C",130,"Provence-Alpes-Cotes-D'Azur"
2002825,2216.14,1,0.28,10,2,62,50,"B12","Diesel","E",5859,"Ile-de-France"
2002846,1172,2,0.71,5,2,47,50,"B12","Regular","E",3317,"Provence-Alpes-Cotes-D'Azur"
2002846,586,2,0.71,5,2,47,50,"B12","Regular","E",3317,"Provence-Alpes-Cotes-D'Azur"
2002885,1172,2,0.73,4,2,50,50,"B12","Regular","C",254,"Aquitaine"
2002885,33.1,2,0.73,4,2,50,50,"B12","Regular","C",254,"Aquitaine"
2002890,586,1,0.28,5,2,46,50,"B12","Regular","D",923,"Ile-de-France"
2003158,1172,1,0.71,11,2,54,50,"B12","Diesel","C",182,"Rhone-Alpes"
2003277,1172,1,0.53,6,2,70,50,"B12","Diesel","C",155,"Languedoc-Roussillon"
2003491,2344,1,0.63,10,2,54,50,"B12","Diesel","C",255,"Pays-de-la-Loire"
2003524,1172,1,0.63,10,1,50,65,"B12","Diesel","B",61,"Corse"
2003714,2600.35,1,0.36,9,2,47,50,"B12","Regular","C",213,"Languedoc-Roussillon"
2003777,1172,1,0.36,4,2,48,50,"B12","Regular","D",1287,"Aquitaine"
2003808,1172,1,0.63,5,2,51,50,"B12","Regular","D",565,"Provence-Alpes-Cotes-D'Azur"
2003922,235.27,1,0.27,4,2,63,125,"B12","Regular","D",1400,"Provence-Alpes-Cotes-D'Azur"
2003937,1172,1,0.36,5,2,34,72,"B12","Regular","C",221,"Nord-Pas-de-Calais"
2004010,556.14,2,0.63,4,2,35,100,"B12","Regular","F",10156,"Ile-de-France"
2004010,1204,2,0.63,4,2,35,100,"B12","Regular","F",10156,"Ile-de-France"
2004056,1172,1,0.29,6,2,53,68,"B12","Regular","E",4059,"Haute-Normandie"
2004075,1172,1,0.36,9,2,42,50,"B12","Regular","F",27000,"Ile-de-France"
2004116,1172,1,0.36,5,2,39,50,"B12","Regular","E",3317,"Provence-Alpes-Cotes-D'Azur"
2004191,1172,1,0.4,5,9,45,50,"B2","Regular","F",27000,"Ile-de-France"
2004363,586,1,0.15,9,2,43,90,"B12","Regular","B",92,"Poitou-Charentes"
2004365,1172,1,0.54,9,2,43,101,"B12","Regular","B",92,"Poitou-Charentes"
2004566,1172,1,0.42,6,2,80,76,"B12","Regular","E",3103,"Rhone-Alpes"
2004580,1172,1,0.54,5,2,45,50,"B12","Regular","D",856,"Rhone-Alpes"
2004659,2390.77,1,0.54,7,2,42,50,"B12","Regular","E",9484,"Ile-de-France"
2004715,1172,1,0.45,6,2,53,50,"B12","Regular","A",41,"Aquitaine"
2004764,15012.38,2,0.54,7,2,59,50,"B12","Regular","E",4348,"Aquitaine"
2004764,2408.53,2,0.54,7,2,59,50,"B12","Regular","E",4348,"Aquitaine"
2004794,1172,1,0.45,7,8,36,85,"B12","Regular","D",1204,"Aquitaine"
2004978,1172,2,0.45,4,2,37,64,"B12","Regular","A",20,"Corse"
2004978,586,2,0.45,4,2,37,64,"B12","Regular","A",20,"Corse"
2005092,728.66,1,0.12,4,2,52,60,"B12","Regular","E",9307,"Rhone-Alpes"
2005151,238,1,0.46,10,2,33,57,"B12","Diesel","E",2090,"Ile-de-France"
2005167,1172,1,0.53,7,2,49,95,"B12","Diesel","B",56,"Ile-de-France"
2005508,1172,1,0.46,5,2,52,50,"B12","Regular","E",4393,"Ile-de-France"
2005556,1172,1,0.46,7,0,65,50,"B12","Diesel","E",3301,"Midi-Pyrenees"
2005602,1172,1,0.7,10,1,60,50,"B12","Regular","F",12374,"Ile-de-France"
2005635,315.57,1,0.53,5,10,49,78,"B5","Diesel","D",1229,"Nord-Pas-de-Calais"
2005787,1187.55,1,0.14,7,2,38,50,"B12","Diesel","C",492,"Rhone-Alpes"
2005815,76,2,0.36,6,4,28,90,"B12","Regular","E",8455,"Rhone-Alpes"
2005815,802.28,2,0.36,6,4,28,90,"B12","Regular","E",8455,"Rhone-Alpes"
2005877,1172,1,0.49,9,2,43,50,"B12","Regular","C",144,"Provence-Alpes-Cotes-D'Azur"
2006016,1172,1,0.38,6,2,33,59,"B12","Regular","D",675,"Languedoc-Roussillon"
2006074,1182.75,2,0.38,7,10,42,52,"B12","Regular","E",2740,"Picardie"
2006074,682.04,2,0.38,7,10,42,52,"B12","Regular","E",2740,"Picardie"
2006125,586,1,0.38,10,2,40,68,"B12","Diesel","A",10,"Auvergne"
2006136,1172,1,0.61,7,2,47,50,"B12","Diesel","A",41,"Rhone-Alpes"
2006275,1172,1,0.61,4,2,31,68,"B12","Regular","B",99,"Ile-de-France"
2006426,5520.64,1,0.44,4,10,22,95,"B2","Diesel","D",789,"Midi-Pyrenees"
2006740,1172,1,0.7,10,2,31,67,"B12","Diesel","B",56,"Ile-de-France"
2006784,2368.08,1,0.1,4,2,33,71,"B12","Regular","D",653,"Rhone-Alpes"
2006796,312.9,1,0.2,6,10,24,95,"B12","Diesel","D",776,"Provence-Alpes-Cotes-D'Azur"
2006811,1172,1,0.7,6,2,57,50,"B12","Regular","E",5912,"Lorraine"
2006812,1172,1,0.7,9,3,67,50,"B12","Regular","D",957,"Pays-de-la-Loire"
2006831,3580.99,1,0.7,5,2,66,50,"B12","Regular","A",11,"Limousin"
2006894,1172,1,0.24,6,4,46,50,"B12","Regular","A",37,"Aquitaine"
2006901,1172,1,0.7,4,2,82,58,"B12","Regular","D",1541,"Languedoc-Roussillon"
2006941,1172,1,0.7,5,2,71,50,"B12","Regular","D",1842,"Ile-de-France"
2007014,586,1,0.7,7,9,40,60,"B6","Diesel","E",5177,"Ile-de-France"
2007163,1172,1,0.29,6,4,32,61,"B4","Diesel","D",1962,"Rhone-Alpes"
2007178,586,1,0.29,5,2,47,50,"B12","Regular","E",2618,"Picardie"
2007220,1172,1,0.7,12,4,50,57,"B12","Diesel","A",13,"Limousin"
2007372,1172,1,0.7,4,1,25,95,"B2","Regular","E",2354,"Ile-de-France"
2007413,1172,1,0.29,7,1,56,50,"B12","Diesel","C",111,"Ile-de-France"
2007585,1172,1,0.78,4,7,29,90,"B5","Regular","B",62,"Lorraine"
2007669,1172,1,0.29,6,4,45,50,"B12","Regular","D",1662,"Ile-de-France"
2007724,79.53,1,0.21,11,8,27,64,"B1","Diesel","C",271,"Languedoc-Roussillon"
2007853,1172,1,0.78,10,2,53,50,"B12","Regular","E",3724,"Ile-de-France"
2007919,1172,1,0.21,7,0,70,50,"B12","Regular","D",562,"Poitou-Charentes"
2008113,1172,1,0.78,6,2,54,50,"B12","Regular","E",3366,"Ile-de-France"
2008127,106.44,3,0.36,4,2,57,50,"B4","Regular","D",1217,"Rhone-Alpes"
2008127,390742.27,3,0.36,4,2,57,50,"B4","Regular","D",1217,"Rhone-Alpes"
2008127,8364.95,3,0.36,4,2,57,50,"B4","Regular","D",1217,"Rhone-Alpes"
2008174,875.84,1,0.23,4,2,50,50,"B12","Regular","C",132,"Corse"
2008376,237.3,1,0.87,6,4,27,75,"B12","Regular","E",5936,"Ile-de-France"
2008447,1172,1,0.87,6,2,40,50,"B12","Regular","E",4762,"Provence-Alpes-Cotes-D'Azur"
2008483,1172,1,0.87,4,2,46,50,"B12","Regular","D",583,"Provence-Alpes-Cotes-D'Azur"
2008505,11276.35,1,0.87,5,2,27,95,"B12","Regular","A",49,"Ile-de-France"
2008686,1172,1,0.67,5,2,38,50,"B12","Regular","D",626,"Provence-Alpes-Cotes-D'Azur"
2008765,1172,1,0.24,4,3,40,50,"B12","Regular","C",164,"Provence-Alpes-Cotes-D'Azur"
2008815,5722.45,1,0.87,6,2,38,125,"B12","Regular","F",27000,"Ile-de-France"
2009027,1172,1,0.11,4,2,35,66,"B12","Regular","C",495,"Languedoc-Roussillon"
2009064,586,1,0.87,5,2,66,50,"B12","Regular","E",7571,"Ile-de-France"
2009138,1172,1,0.95,7,2,39,50,"B12","Diesel","D",598,"Provence-Alpes-Cotes-D'Azur"
2009194,624.89,1,0.95,4,2,51,50,"B12","Regular","F",27000,"Ile-de-France"
2009256,3081.54,2,0.95,6,1,58,50,"B12","Regular","A",48,"Centre"
2009256,86729.6,2,0.95,6,1,58,50,"B12","Regular","A",48,"Centre"
2009411,1038.91,1,0.96,7,8,59,50,"B1","Diesel","B",64,"Provence-Alpes-Cotes-D'Azur"
2009440,1172,1,0.95,5,2,45,50,"B12","Regular","D",1006,"Provence-Alpes-Cotes-D'Azur"
2009456,1400,1,0.95,5,1,28,125,"B12","Regular","D",550,"Nord-Pas-de-Calais"
2009558,1412.54,2,0.61,5,2,28,68,"B12","Regular","D",1229,"Provence-Alpes-Cotes-D'Azur"
2009558,1172,2,0.61,5,2,28,68,"B12","Regular","D",1229,"Provence-Alpes-Cotes-D'Azur"
2009573,1172,1,0.95,10,2,58,50,"B12","Diesel","D",1253,"Midi-Pyrenees"
2009582,1172,1,0.95,7,2,78,50,"B12","Diesel","C",252,"Champagne-Ardenne"
2009630,1172,1,0.71,15,4,42,50,"B12","Diesel","F",27000,"Ile-de-France"
2009635,3678.14,2,0.95,6,4,57,50,"B12","Diesel","A",40,"Haute-Normandie"
2009635,1172,2,0.95,6,4,57,50,"B12","Diesel","A",40,"Haute-Normandie"
2009651,1172,1,0.95,10,2,37,50,"B12","Regular","D",824,"Languedoc-Roussillon"
2009692,586,1,0.95,4,1,39,90,"B12","Regular","E",3301,"Midi-Pyrenees"
2009731,1172,1,0.95,7,2,46,63,"B12","Regular","E",6913,"Ile-de-France"
2009772,1172,1,0.95,7,1,29,76,"B12","Regular","C",133,"Picardie"
2009790,3156.48,1,0.26,10,10,26,76,"B12","Regular","E",5304,"Ile-de-France"
2009931,1172,1,0.95,6,5,46,50,"B12","Diesel","B",54,"Languedoc-Roussillon"
2009981,1172,1,0.95,6,2,25,85,"B4","Diesel","C",335,"Languedoc-Roussillon"
2010069,1172,1,0.95,4,1,38,95,"B12","Regular","F",16533,"Ile-de-France"
2010073,1172,1,0.5,4,2,47,50,"B12","Regular","E",5859,"Ile-de-France"
2010120,268.54,1,0.03,5,9,24,96,"B1","Diesel","C",485,"Pays-de-la-Loire"
2010166,1172,1,0.96,7,1,32,75,"B12","Regular","F",27000,"Ile-de-France"
2010178,1172,1,0.96,4,6,24,76,"B1","Regular","C",132,"Corse"
2010465,1172,1,0.96,9,3,45,55,"B12","Regular","A",34,"Aquitaine"
2010487,1172,1,0.96,4,2,46,55,"B12","Regular","C",155,"Rhone-Alpes"
2010585,556.14,2,0.43,5,3,28,90,"B1","Diesel","E",2925,"Ile-de-France"
2010585,1172,2,0.43,5,3,28,90,"B1","Diesel","E",2925,"Ile-de-France"
2010627,822.57,3,0.96,7,4,47,50,"B12","Diesel","C",326,"Rhone-Alpes"
2010627,1172,3,0.96,7,4,47,50,"B12","Diesel","C",326,"Rhone-Alpes"
2010627,556.14,3,0.96,7,4,47,50,"B12","Diesel","C",326,"Rhone-Alpes"
2010659,1172,1,0.88,5,2,50,58,"B12","Regular","D",620,"Pays-de-la-Loire"
2010745,1172,1,0.96,7,4,51,50,"B12","Regular","E",3301,"Midi-Pyrenees"
2010911,586,1,0.96,7,1,49,50,"B12","Diesel","A",41,"Centre"
2010978,1172,1,0.64,6,9,52,62,"B12","Diesel","D",1229,"Nord-Pas-de-Calais"
2011010,1870.09,1,0.46,7,10,31,80,"B4","Diesel","D",824,"Languedoc-Roussillon"
2011070,1172,1,0.96,7,1,68,50,"B12","Diesel","D",645,"Corse"
2011162,1172,1,0.31,5,1,24,85,"B1","Diesel","C",206,"Ile-de-France"
2011234,1172,1,0.21,4,0,28,80,"B12","Diesel","D",1468,"Nord-Pas-de-Calais"
2011327,586,1,0.87,5,1,45,50,"B12","Regular","D",1287,"Aquitaine"
2011491,1204,2,0.87,5,3,54,50,"B1","Regular","D",824,"Languedoc-Roussillon"
2011491,2108.49,2,0.87,5,3,54,50,"B1","Regular","D",824,"Languedoc-Roussillon"
2011502,586,1,0.87,10,3,63,59,"B12","Diesel","B",83,"Provence-Alpes-Cotes-D'Azur"
2011598,1172,1,0.87,5,1,44,85,"B12","Regular","D",709,"Provence-Alpes-Cotes-D'Azur"
2011657,1172,1,0.87,12,5,50,50,"B12","Diesel","A",22,"Poitou-Charentes"
2011741,1172,1,0.4,4,7,24,125,"B2","Diesel","C",165,"Picardie"
2011765,1172,1,0.87,10,7,34,51,"B12","Regular","C",170,"Languedoc-Roussillon"
2011830,1172,1,0.87,5,3,27,95,"B12","Regular","E",5831,"Ile-de-France"
2011880,1172,1,0.55,7,3,51,118,"B1","Regular","E",3673,"Basse-Normandie"
2011937,1172,1,0.87,5,1,52,50,"B12","Regular","D",570,"Provence-Alpes-Cotes-D'Azur"
2012118,1172,1,0.93,4,10,32,57,"B5","Regular","E",2446,"Provence-Alpes-Cotes-D'Azur"
2012131,1172,1,0.8,10,1,62,50,"B12","Regular","C",342,"Provence-Alpes-Cotes-D'Azur"
2012267,1172,1,0.61,11,5,31,60,"B12","Regular","E",3301,"Midi-Pyrenees"
2012357,9892.41,1,0.2,5,1,43,60,"B12","Regular","E",3317,"Provence-Alpes-Cotes-D'Azur"
2012363,962.93,2,0.8,6,7,55,50,"B1","Diesel","A",29,"Corse"
2012363,556.14,2,0.8,6,7,55,50,"B1","Diesel","A",29,"Corse"
2012384,1726.97,1,0.8,10,1,44,50,"B12","Regular","E",6705,"Ile-de-France"
2012405,586,1,0.87,6,6,62,50,"B5","Regular","E",2949,"Nord-Pas-de-Calais"
2012416,1172,2,0.2,12,2,31,54,"B12","Diesel","B",70,"Picardie"
2012416,556.14,2,0.2,12,2,31,54,"B12","Diesel","B",70,"Picardie"
2012525,1172,1,0.8,9,1,45,50,"B12","Regular","D",1110,"Rhone-Alpes"
2012728,1248.6,2,0.36,5,3,27,64,"B5","Diesel","C",498,"Pays-de-la-Loire"
2012728,1172,2,0.36,5,3,27,64,"B5","Diesel","C",498,"Pays-de-la-Loire"
2012966,556.14,2,0.2,4,1,70,64,"B12","Regular","E",6864,"Ile-de-France"
2012966,1172,2,0.2,4,1,70,64,"B12","Regular","E",6864,"Ile-de-France"
2012994,1172,1,0.8,9,1,55,50,"B12","Regular","F",12374,"Ile-de-France"
2013201,1172,1,0.28,7,1,40,50,"B12","Diesel","C",167,"Ile-de-France"
2013231,1172,1,0.36,4,1,23,95,"B3","Diesel","D",640,"Nord-Pas-de-Calais"
2013336,71.76,1,0.28,4,1,43,50,"B12","Regular","C",154,"Provence-Alpes-Cotes-D'Azur"
2013456,406.64,3,0.71,11,1,77,50,"B12","Diesel","E",3317,"Provence-Alpes-Cotes-D'Azur"
2013456,1172,3,0.71,11,1,77,50,"B12","Diesel","E",3317,"Provence-Alpes-Cotes-D'Azur"
2013456,1172,3,0.71,11,1,77,50,"B12","Diesel","E",3317,"Provence-Alpes-Cotes-D'Azur"
2013633,1172,1,0.71,5,6,50,50,"B13","Diesel","E",4535,"Auvergne"
2013745,1172,1,0.71,10,2,51,50,"B12","Regular","C",182,"Ile-de-France"
2013875,789.5,1,0.71,5,2,62,64,"B3","Diesel","C",160,"Poitou-Charentes"
2014079,1288,2,0.71,4,1,47,50,"B12","Regular","C",455,"Languedoc-Roussillon"
2014079,6153.12,2,0.71,4,1,47,50,"B12","Regular","C",455,"Languedoc-Roussillon"
2014138,586,1,0.28,8,4,57,50,"B12","Diesel","C",265,"Corse"
2014213,586,2,0.71,10,1,35,62,"B12","Diesel","E",3317,"Provence-Alpes-Cotes-D'Azur"
2014213,556.14,2,0.71,10,1,35,62,"B12","Diesel","E",3317,"Provence-Alpes-Cotes-D'Azur"
2014231,1172,1,0.71,7,1,56,50,"B12","Regular","B",51,"Ile-de-France"
2014394,1172,1,0.18,5,9,50,50,"B4","Diesel","C",132,"Corse"
2014437,136.34,1,0.63,7,3,38,50,"B12","Regular","A",42,"Corse"
2014499,1172,1,0.63,6,4,53,50,"B12","Diesel","B",51,"Provence-Alpes-Cotes-D'Azur"
2014651,256.22,2,0.18,6,5,28,68,"B1","Diesel","C",180,"Haute-Normandie"
2014651,1172,2,0.18,6,5,28,68,"B1","Diesel","C",180,"Haute-Normandie"
2014706,1172,1,0.63,6,3,47,50,"B12","Regular","A",46,"Corse"
2014742,1172,1,0.36,4,1,31,56,"B12","Regular","E",3023,"Ile-de-France"
2014931,1172,1,0.63,4,1,51,50,"B12","Regular","D",671,"Languedoc-Roussillon"
2015001,519.64,1,0.36,4,1,40,51,"B12","Regular","C",175,"Aquitaine"
2015100,60.76,1,0.63,15,10,41,85,"B12","Regular","D",1662,"Ile-de-France"
2015107,1172,1,0.36,4,1,22,100,"B12","Regular","D",1287,"Aquitaine"
2015137,586,1,0.43,8,0,28,95,"B12","Diesel","F",10477,"Ile-de-France"
2015204,295.11,1,0.63,10,10,32,71,"B12","Regular","D",796,"Ile-de-France"
2015383,1172,1,0.6,8,0,49,50,"B12","Diesel","F",27000,"Ile-de-France"
2015441,586,1,0.36,10,6,32,68,"B12","Regular","C",231,"Nord-Pas-de-Calais"
2015524,1172,1,0.45,4,1,54,85,"B12","Regular","D",1015,"Auvergne"
2015655,556.14,2,0.47,4,3,28,85,"B12","Regular","A",20,"Rhone-Alpes"
2015655,459.93,2,0.47,4,3,28,85,"B12","Regular","A",20,"Rhone-Alpes"
2015661,1172,1,0.45,4,1,26,68,"B12","Regular","A",37,"Franche-Comte"
2015816,1172,1,0.45,10,6,37,50,"B12","Diesel","A",4,"Midi-Pyrenees"
2015823,3847.17,1,0.12,10,10,26,100,"B12","Regular","D",527,"Ile-de-France"
2015923,1172,1,0.42,7,1,41,50,"B12","Diesel","C",301,"Midi-Pyrenees"
2015983,1172,1,0.54,4,1,39,50,"B12","Regular","E",2257,"Aquitaine"
2015987,1172,1,0.54,12,8,37,50,"B12","Diesel","D",1232,"Provence-Alpes-Cotes-D'Azur"
2016018,1172,1,0.45,4,1,31,53,"B12","Regular","C",342,"Provence-Alpes-Cotes-D'Azur"
2016159,1172,1,0.44,15,1,49,50,"B12","Regular","E",6944,"Ile-de-France"
2016199,1172,1,0.54,8,4,50,85,"B12","Regular","F",14200,"Ile-de-France"
2016223,1172,1,0.45,11,1,55,50,"B12","Diesel","A",13,"Provence-Alpes-Cotes-D'Azur"
2016229,1172,1,0.54,7,1,35,50,"B3","Diesel","C",109,"Haute-Normandie"
2016246,1172,1,0.63,10,3,39,50,"B12","Diesel","C",193,"Nord-Pas-de-Calais"
2016279,1172,1,0.36,10,2,52,50,"B12","Regular","D",1554,"Pays-de-la-Loire"
2016338,1172,1,1,7,1,69,50,"B12","Diesel","A",25,"Aquitaine"
2016467,6921.1,2,0.54,7,0,54,50,"B12","Diesel","C",353,"Rhone-Alpes"
2016467,800,2,0.54,7,0,54,50,"B12","Diesel","C",353,"Rhone-Alpes"
2016558,1172,1,0.45,6,1,65,50,"B12","Regular","C",274,"Limousin"
2016628,1172,1,0.45,10,1,65,50,"B12","Regular","F",27000,"Ile-de-France"
2016825,556.14,1,0.46,7,1,52,50,"B12","Diesel","D",1422,"Rhone-Alpes"
2016850,2953.77,1,0.15,7,1,36,50,"B12","Diesel","F",27000,"Ile-de-France"
2016946,1377.15,1,0.36,9,9,34,100,"B11","Regular","D",1955,"Corse"
2016967,1172,1,0.33,8,3,47,50,"B12","Regular","F",27000,"Ile-de-France"
2016969,1172,2,0.08,6,2,47,50,"B12","Regular","F",27000,"Ile-de-France"
2016969,645.09,2,0.08,6,2,47,50,"B12","Regular","F",27000,"Ile-de-France"
2016974,1172,1,0.53,6,1,59,57,"B12","Diesel","F",27000,"Ile-de-France"
